Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id,Keyword Id,Product Targeting Id,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Eligibility Status,Reasons for Ineligibility,Ad Group Default Bid,Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_positive turtle_Exact_Nguyen_280526,AG_03_Exact_positive turtle,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_positive turtle_Exact_Nguyen_280526,AG_03_Exact_positive turtle,,,,,,,,,,Enabled,,,,,,,0.6,positive turtle,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_01_Exact_turtle in a jar,,,,,,AG_01_Exact_turtle in a jar,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_01_Exact_turtle in a jar,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_01_Exact_turtle in a jar,,,,,,,,,,Enabled,,,,,,,0.6,turtle in a jar,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_02_Exact_turtle in a jar,,,,,,AG_02_Exact_turtle in a jar,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_02_Exact_turtle in a jar,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_02_Exact_turtle in a jar,,,,,,,,,,Enabled,,,,,,,0.6,turtle in a jar,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_03_Exact_turtle in a jar,,,,,,AG_03_Exact_turtle in a jar,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_03_Exact_turtle in a jar,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle in a jar_Exact_Nguyen_280526,AG_03_Exact_turtle in a jar,,,,,,,,,,Enabled,,,,,,,0.6,turtle in a jar,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_01_Exact_turtle souvenir,,,,,,AG_01_Exact_turtle souvenir,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_01_Exact_turtle souvenir,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_01_Exact_turtle souvenir,,,,,,,,,,Enabled,,,,,,,0.6,turtle souvenir,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_02_Exact_turtle souvenir,,,,,,AG_02_Exact_turtle souvenir,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_02_Exact_turtle souvenir,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_02_Exact_turtle souvenir,,,,,,,,,,Enabled,,,,,,,0.6,turtle souvenir,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_03_Exact_turtle souvenir,,,,,,AG_03_Exact_turtle souvenir,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_03_Exact_turtle souvenir,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle souvenir_Exact_Nguyen_280526,AG_03_Exact_turtle souvenir,,,,,,,,,,Enabled,,,,,,,0.6,turtle souvenir,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_01_Exact_turtle home decor,,,,,,AG_01_Exact_turtle home decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_01_Exact_turtle home decor,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_01_Exact_turtle home decor,,,,,,,,,,Enabled,,,,,,,0.6,turtle home decor,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_02_Exact_turtle home decor,,,,,,AG_02_Exact_turtle home decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_02_Exact_turtle home decor,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_02_Exact_turtle home decor,,,,,,,,,,Enabled,,,,,,,0.6,turtle home decor,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_03_Exact_turtle home decor,,,,,,AG_03_Exact_turtle home decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_03_Exact_turtle home decor,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle home decor_Exact_Nguyen_280526,AG_03_Exact_turtle home decor,,,,,,,,,,Enabled,,,,,,,0.6,turtle home decor,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_01_Exact_sea turtle decor,,,,,,AG_01_Exact_sea turtle decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_01_Exact_sea turtle decor,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_01_Exact_sea turtle decor,,,,,,,,,,Enabled,,,,,,,0.6,sea turtle decor,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_02_Exact_sea turtle decor,,,,,,AG_02_Exact_sea turtle decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_02_Exact_sea turtle decor,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_02_Exact_sea turtle decor,,,,,,,,,,Enabled,,,,,,,0.6,sea turtle decor,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_03_Exact_sea turtle decor,,,,,,AG_03_Exact_sea turtle decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_03_Exact_sea turtle decor,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_sea turtle decor_Exact_Nguyen_280526,AG_03_Exact_sea turtle decor,,,,,,,,,,Enabled,,,,,,,0.6,sea turtle decor,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_01_Exact_inspirational turtle,,,,,,AG_01_Exact_inspirational turtle,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_01_Exact_inspirational turtle,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_01_Exact_inspirational turtle,,,,,,,,,,Enabled,,,,,,,0.6,inspirational turtle,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_02_Exact_inspirational turtle,,,,,,AG_02_Exact_inspirational turtle,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_02_Exact_inspirational turtle,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_02_Exact_inspirational turtle,,,,,,,,,,Enabled,,,,,,,0.6,inspirational turtle,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_03_Exact_inspirational turtle,,,,,,AG_03_Exact_inspirational turtle,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_03_Exact_inspirational turtle,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_inspirational turtle_Exact_Nguyen_280526,AG_03_Exact_inspirational turtle,,,,,,,,,,Enabled,,,,,,,0.6,inspirational turtle,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_01_Exact_cute turtle accessories,,,,,,AG_01_Exact_cute turtle accessories,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_01_Exact_cute turtle accessories,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_01_Exact_cute turtle accessories,,,,,,,,,,Enabled,,,,,,,0.6,cute turtle accessories,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_02_Exact_cute turtle accessories,,,,,,AG_02_Exact_cute turtle accessories,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_02_Exact_cute turtle accessories,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_02_Exact_cute turtle accessories,,,,,,,,,,Enabled,,,,,,,0.6,cute turtle accessories,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_03_Exact_cute turtle accessories,,,,,,AG_03_Exact_cute turtle accessories,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_03_Exact_cute turtle accessories,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_cute turtle accessories_Exact_Nguyen_280526,AG_03_Exact_cute turtle accessories,,,,,,,,,,Enabled,,,,,,,0.6,cute turtle accessories,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_01_Exact_turtle card,,,,,,AG_01_Exact_turtle card,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_01_Exact_turtle card,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_01_Exact_turtle card,,,,,,,,,,Enabled,,,,,,,0.6,turtle card,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_02_Exact_turtle card,,,,,,AG_02_Exact_turtle card,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_02_Exact_turtle card,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_02_Exact_turtle card,,,,,,,,,,Enabled,,,,,,,0.6,turtle card,exact,,,,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_03_Exact_turtle card,,,,,,AG_03_Exact_turtle card,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_03_Exact_turtle card,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_SPR00_turtle card_Exact_Nguyen_280526,AG_03_Exact_turtle card,,,,,,,,,,Enabled,,,,,,,0.6,turtle card,exact,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,,,,,turtle stuff,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_turtle stuff_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.4,turtle stuff,phrase,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,,,,,emotional support turtle,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_emotional support turtle_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.4,emotional support turtle,phrase,,,,
Sponsored Products,Campaign,Create,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,88958883595750,,,,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,,,,,positive turtle,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,POSITIVEJAR_TURTLE,,,,,,,,,,,
Sponsored Products,Keyword,Create,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,POSITIVEJAR_TURTLE_SP00_positive turtle_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.4,positive turtle,phrase,,,,
