Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id,Keyword Id,Product Targeting Id,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Eligibility Status,Reasons for Ineligibility,Ad Group Default Bid,Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_america 250 decorations_Phrase_LHH_260526,,,,,,america 250 decorations,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_america 250 decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_america 250 decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,america 250 decorations,phrase,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,,,,,happy 250 years decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,happy 250 years decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,,,,,patriotic anniversary decorations,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_patriotic anniversary decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,patriotic anniversary decorations,phrase,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,,,,,usa 250th anniversary decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,usa 250th anniversary decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,,,,,american celebration decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_american celebration decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,american celebration decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,,,,,patriotic table sign,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_patriotic table sign_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,patriotic table sign,phrase,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,,,,,american history decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,250TH_HAPPY250YEARS_SP00_american history decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,american history decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,,,,,250 years decorations,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_250 years decorations_Broad_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.4,250 years decorations,broad,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,,,,,america 250 decorations,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_america 250 decorations_Broad_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.4,america 250 decorations,broad,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,,,,,happy 250 years decor,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_happy 250 years decor_Broad_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.4,happy 250 years decor,broad,,,,
Sponsored Products,Campaign,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,128613535409943,,,,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,,,,,usa 250th anniversary decor,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,,,,,,,,,Enabled,,250TH_HAPPY250YEARS,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,250TH_HAPPY250YEARS_SP00_usa 250th anniversary decor_Broad_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.4,usa 250th anniversary decor,broad,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,,,,,4th of july decorations,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.6,4th of july decorations,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,,,,,patriotic decorations,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_patriotic decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.6,patriotic decorations,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,,,,,fourth of july decorations,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_fourth of july decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.6,fourth of july decorations,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_01_Exact_independence day decor,,,,,,AG_01_Exact_independence day decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_01_Exact_independence day decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_01_Exact_independence day decor,,,,,,,,,,Enabled,,,,,,,0.6,independence day decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_02_Exact_independence day decor,,,,,,AG_02_Exact_independence day decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_02_Exact_independence day decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_02_Exact_independence day decor,,,,,,,,,,Enabled,,,,,,,0.6,independence day decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_03_Exact_independence day decor,,,,,,AG_03_Exact_independence day decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_03_Exact_independence day decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_independence day decor_Exact_LHH_260526,AG_03_Exact_independence day decor,,,,,,,,,,Enabled,,,,,,,0.6,independence day decor,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_01_Exact_4th of july sign,,,,,,AG_01_Exact_4th of july sign,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_01_Exact_4th of july sign,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_01_Exact_4th of july sign,,,,,,,,,,Enabled,,,,,,,0.6,4th of july sign,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_02_Exact_4th of july sign,,,,,,AG_02_Exact_4th of july sign,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_02_Exact_4th of july sign,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_02_Exact_4th of july sign,,,,,,,,,,Enabled,,,,,,,0.6,4th of july sign,exact,,,,
